req_id,hlj_id,present_models,missing_models,num_gpt41,num_opus4,num_meta70b,union_count,intersection_count,majority_count,agreement_score,disagreement_score,entropy,stable_tags,majority_tags,unique_gpt41,unique_opus4,unique_meta70b,opus4_precision,opus4_recall,opus4_f1,meta70b_precision,meta70b_recall,meta70b_f1
req-028,req-028-hlj-chunk_2-item_2-v1.0,gpt41,opus4|meta70b,3,0,0,3,3,0,1.0,0.0,0.0,[inferred] privacy|compliance|consent,,[inferred] privacy|compliance|consent,,,,,,,,
req-029,req-029-hlj-chunk_1-item_1-v1.0,gpt41|meta70b,opus4,3,0,3,5,1,1,0.2,0.8,0.8,logging,logging,[inferred] traceability|security,,[inferred] security|compliance,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333
req-029,req-029-hlj-chunk_1-item_10-v1.0,gpt41,opus4|meta70b,3,0,0,3,3,0,1.0,0.0,0.0,[inferred] regulatory|compliance|security,,[inferred] regulatory|compliance|security,,,,,,,,
req-029,req-029-hlj-chunk_1-item_2-v1.0,gpt41|meta70b,opus4,3,0,3,6,0,0,0.0,1.0,1.0,,,[inferred] session-tracking|compliance|logging,,[inferred] access control|query|rbac,,,,0.0,0.0,0
req-029,req-029-hlj-chunk_1-item_3-v1.0,gpt41|meta70b,opus4,3,0,3,6,0,0,0.0,1.0,1.0,,,[inferred] query-interface|compliance|usability,,[inferred] data analysis|filtering|query,,,,0.0,0.0,0
req-029,req-029-hlj-chunk_1-item_4-v1.0,gpt41|meta70b,opus4,3,0,3,6,0,0,0.0,1.0,1.0,,,[inferred] advanced-filtering|compliance|usability,,[inferred] security protocol|consistency|session,,,,0.0,0.0,0
req-029,req-029-hlj-chunk_1-item_5-v1.0,gpt41|meta70b,opus4,3,0,3,6,0,0,0.0,1.0,1.0,,,[inferred] role-consistency|compliance|security,,[inferred] compliance monitoring|anomaly|detection,,,,0.0,0.0,0
req-029,req-029-hlj-chunk_1-item_6-v1.0,gpt41,opus4|meta70b,3,0,0,3,3,0,1.0,0.0,0.0,[inferred] anomaly-detection|compliance|security,,[inferred] anomaly-detection|compliance|security,,,,,,,,
req-029,req-029-hlj-chunk_1-item_7-v1.0,gpt41,opus4|meta70b,3,0,0,3,3,0,1.0,0.0,0.0,[inferred] data-integrity|compliance|export,,[inferred] data-integrity|compliance|export,,,,,,,,
req-029,req-029-hlj-chunk_1-item_8-v1.0,gpt41,opus4|meta70b,3,0,0,3,3,0,1.0,0.0,0.0,[inferred] periodic-summaries|compliance|reporting,,[inferred] periodic-summaries|compliance|reporting,,,,,,,,
req-029,req-029-hlj-chunk_1-item_9-v1.0,gpt41,opus4|meta70b,3,0,0,3,3,0,1.0,0.0,0.0,[inferred] data-retention|compliance|security,,[inferred] data-retention|compliance|security,,,,,,,,
req-029,req-029-hlj-chunk_2-item_10-v1.0,meta70b,gpt41|opus4,0,0,3,3,3,0,1.0,0.0,0.0,audit log gaps|compliance|violation,,,,audit log gaps|compliance|violation,,,,,,
req-029,req-029-hlj-chunk_2-item_6-v1.0,meta70b,gpt41|opus4,0,0,3,3,3,0,1.0,0.0,0.0,compliance|export|reporting,,,,compliance|export|reporting,,,,,,
req-029,req-029-hlj-chunk_2-item_7-v1.0,meta70b,gpt41|opus4,0,0,3,3,3,0,1.0,0.0,0.0,compliance|regulatory|storage,,,,compliance|regulatory|storage,,,,,,
req-029,req-029-hlj-chunk_2-item_8-v1.0,meta70b,gpt41|opus4,0,0,3,3,3,0,1.0,0.0,0.0,best practices|documentation|training,,,,best practices|documentation|training,,,,,,
req-029,req-029-hlj-chunk_2-item_9-v1.0,meta70b,gpt41|opus4,0,0,3,3,3,0,1.0,0.0,0.0,kpi|performance|traceability,,,,kpi|performance|traceability,,,,,,
req-030,req-030-hlj-chunk_1-item_1-v1.0,gpt41|meta70b,opus4,3,0,3,6,0,0,0.0,1.0,1.0,,,parallel|staging|ui-testing,,[inferred] compatibility|browser_coverage|ui_testing,,,,0.0,0.0,0
req-030,req-030-hlj-chunk_1-item_10-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,browser-matrix|communication,,browser-matrix|communication,,,,,,,,
req-030,req-030-hlj-chunk_1-item_2-v1.0,gpt41|meta70b,opus4,3,0,3,6,0,0,0.0,1.0,1.0,,,blocking|ci-cd|critical-path,,[inferred] quality_assurance|ci_cd|deployment,,,,0.0,0.0,0
req-030,req-030-hlj-chunk_1-item_3-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,analytics|coverage,,analytics|coverage,,,,,,,,
req-030,req-030-hlj-chunk_1-item_4-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,coverage|visualization,,coverage|visualization,,,,,,,,
req-030,req-030-hlj-chunk_1-item_5-v1.0,gpt41,opus4|meta70b,4,0,0,4,4,0,1.0,0.0,0.0,[inferred] artifact-retention|logs|screenshots|video,,[inferred] artifact-retention|logs|screenshots|video,,,,,,,,
req-030,req-030-hlj-chunk_1-item_6-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,flakiness|recommendations,,flakiness|recommendations,,,,,,,,
req-030,req-030-hlj-chunk_1-item_7-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,flakiness|headless,,flakiness|headless,,,,,,,,
req-030,req-030-hlj-chunk_1-item_8-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,flakiness|quarantine,,flakiness|quarantine,,,,,,,,
req-030,req-030-hlj-chunk_1-item_9-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,documentation|testing-guides,,documentation|testing-guides,,,,,,,,
req-030,req-030-hlj-chunk_2-item_1-v1.0,gpt41|meta70b,opus4,3,0,3,6,0,0,0.0,1.0,1.0,,,[inferred] compliance|artifacts|security,,[inferred] quality_assurance|debugging|error_reporting,,,,0.0,0.0,0
req-030,req-030-hlj-chunk_2-item_2-v1.0,gpt41|meta70b,opus4,2,0,3,4,1,1,0.25,0.75,0.75,compliance,compliance,accessibility,,[inferred] data_protection|security,,,,0.3333333333333333,0.5,0.4
